Order_ID,Customer_ID,Order_Date,Ship_Date,Shipper_ID,Sales
CA-2015-132913,AS-10090,2015-12-24,2015-12-26,101,13.97
CA-2015-132962,JM-15535,2015-09-13,2015-09-16,101,15.55
CA-2015-132983,DS-13180,2015-04-28,2015-05-03,103,159.98
CA-2015-133158,DW-13195,2015-08-19,2015-08-21,104,69.46
CA-2015-133228,MS-17710,2015-04-04,2015-04-09,103,5.47
CA-2015-133270,BM-11785,2015-06-06,2015-06-09,101,13.36
CA-2015-133305,MH-17455,2015-07-11,2015-07-15,103,18.28
CA-2015-133354,SA-20830,2015-02-22,2015-02-24,101,19.44
CA-2015-133389,TB-21280,2015-06-22,2015-06-22,102,8.23
CA-2015-133424,Dl-13600,2015-03-30,2015-04-04,103,15.84
CA-2015-133543,KM-16660,2015-12-22,2015-12-26,103,11.76
CA-2015-133592,KM-16375,2015-12-31,2016-01-07,103,14.94
CA-2015-133634,SR-20740,2015-11-05,2015-11-10,103,47.79
CA-2015-133690,BS-11755,2015-08-03,2015-08-05,101,2.6
CA-2015-133704,MA-17995,2015-09-20,2015-09-26,103,20.23
CA-2015-133753,CW-11905,2015-06-09,2015-06-13,104,7.99
CA-2015-133809,MS-17530,2015-11-18,2015-11-23,104,9.59
CA-2015-133830,RL-19615,2015-12-05,2015-12-10,103,15
CA-2015-133851,CM-12445,2015-06-09,2015-06-16,103,7.36
CA-2015-134061,LL-16840,2015-04-29,2015-05-04,103,17.46
CA-2015-134103,MV-18190,2015-01-30,2015-02-04,103,10.56
CA-2015-134215,ML-17395,2015-08-04,2015-08-08,103,101.96
CA-2015-134278,EP-13915,2015-07-06,2015-07-08,101,559.99
CA-2015-134313,RA-19915,2015-11-01,2015-11-07,103,43.18
CA-2015-134551,TS-21505,2015-12-20,2015-12-25,103,25.92
CA-2015-134572,SV-20365,2015-04-20,2015-04-22,104,44.84
CA-2015-134621,DP-13390,2015-12-21,2015-12-28,103,18.24
CA-2015-134677,XP-21865,2015-10-06,2015-10-10,103,9.09
CA-2015-134726,SW-20755,2015-11-02,2015-11-07,104,41.94
CA-2015-135090,SP-20920,2015-11-22,2015-11-26,103,53.82
CA-2015-135405,MS-17830,2015-01-09,2015-01-13,103,9.34
CA-2015-135608,JK-15625,2015-12-08,2015-12-10,104,45.68
CA-2015-135657,SC-20725,2015-06-03,2015-06-07,104,515.88
CA-2015-135699,HH-15010,2015-08-29,2015-08-29,102,13.36
CA-2015-135755,NC-18415,2015-05-03,2015-05-10,103,10.9
CA-2015-135993,PJ-18835,2015-05-28,2015-06-02,103,27.6
CA-2015-136280,Co-12640,2015-11-29,2015-12-06,103,5.04
CA-2015-136336,DB-13555,2015-04-21,2015-04-26,103,828.84
CA-2015-136399,CC-12100,2015-12-16,2015-12-17,101,44.46
CA-2015-136567,PS-19045,2015-12-20,2015-12-21,101,62.31
CA-2015-136644,SC-20575,2015-06-16,2015-06-22,103,647.84
CA-2015-136742,GP-14740,2015-04-06,2015-04-10,103,44.91
CA-2015-136861,PR-18880,2015-09-05,2015-09-07,101,31.98
CA-2015-137092,LS-16975,2015-10-20,2015-10-22,104,3.81
CA-2015-137274,MG-18145,2015-03-29,2015-04-02,103,890.84
CA-2015-137351,DB-13615,2015-09-30,2015-10-04,103,43.18
CA-2015-137575,TB-21625,2015-08-06,2015-08-11,103,199.98
CA-2015-137589,MS-17770,2015-11-03,2015-11-08,103,286.34
CA-2015-137911,BP-11095,2015-10-09,2015-10-15,103,88.77
CA-2015-138023,KH-16510,2015-08-15,2015-08-18,101,30.96
CA-2015-138072,GA-14725,2015-12-30,2016-01-03,103,27.97
CA-2015-138100,AA-10315,2015-09-15,2015-09-20,103,14.56
CA-2015-138128,FP-14320,2015-12-09,2015-12-15,103,30.67
CA-2015-138177,ND-18460,2015-09-19,2015-09-24,103,73.92
CA-2015-138198,JL-15130,2015-07-18,2015-07-23,103,13.9
CA-2015-138240,SJ-20500,2015-10-09,2015-10-14,103,15.99
CA-2015-138296,RC-19825,2015-12-05,2015-12-12,103,24.56
CA-2015-138317,NW-18400,2015-06-21,2015-06-25,103,3.98
CA-2015-138359,KH-16330,2015-04-01,2015-04-06,103,6.24
CA-2015-138436,JD-15895,2015-03-26,2015-03-30,103,66.3
CA-2015-138450,EH-13765,2015-10-18,2015-10-22,103,10.05
CA-2015-138513,EH-13990,2015-05-23,2015-05-27,103,12.96
CA-2015-138527,BN-11470,2015-09-12,2015-09-17,103,10.37
CA-2015-138681,CT-11995,2015-12-20,2015-12-22,101,8.45
CA-2015-138709,MS-17770,2015-07-04,2015-07-09,103,15.6
CA-2015-138737,FP-14320,2015-12-07,2015-12-10,101,8.64
CA-2015-138940,GM-14455,2015-04-11,2015-04-16,104,758.35
CA-2015-139017,RM-19375,2015-05-11,2015-05-17,103,46.86
CA-2015-139192,LC-16885,2015-05-27,2015-06-01,104,99.99
CA-2015-139283,BT-11440,2015-11-23,2015-11-27,103,14.67
CA-2015-139423,DG-13300,2015-11-01,2015-11-05,103,76.12
CA-2015-139451,DN-13690,2015-10-12,2015-10-16,103,14.9
CA-2015-139542,EH-14185,2015-10-25,2015-10-29,103,13.7
CA-2015-139598,MG-17695,2015-12-26,2015-12-31,103,18.26
CA-2015-139633,EC-14050,2015-12-17,2015-12-24,103,5.48
CA-2015-139857,CD-12790,2015-02-02,2015-02-06,103,12.35
CA-2015-139892,BM-11140,2015-09-08,2015-09-12,103,9.94
CA-2015-140004,CB-12025,2015-03-21,2015-03-25,103,6.05
CA-2015-140032,TS-21340,2015-09-08,2015-09-13,103,8.61
CA-2015-140039,ON-18715,2015-09-13,2015-09-17,103,79.4
CA-2015-140165,EH-14005,2015-05-13,2015-05-15,101,7.1
CA-2015-140228,GB-14530,2015-04-28,2015-05-03,103,6.91
CA-2015-140396,KH-16330,2015-11-20,2015-11-25,103,12.96
CA-2015-140403,TN-21040,2015-10-10,2015-10-10,102,15.28
CA-2015-140473,MC-17425,2015-05-30,2015-06-03,103,719.98
CA-2015-140487,SR-20425,2015-06-14,2015-06-20,103,212.94
CA-2015-140662,TS-21205,2015-11-17,2015-11-19,101,99.98
CA-2015-140732,MA-17560,2015-11-11,2015-11-13,104,7.78
CA-2015-140795,BD-11500,2015-02-01,2015-02-03,101,468.9
CA-2015-140816,TC-21295,2015-12-20,2015-12-20,102,447.94
CA-2015-140858,CA-12775,2015-06-28,2015-07-02,103,3.17
CA-2015-140886,KW-16570,2015-09-30,2015-10-04,103,69.22
CA-2015-141005,CS-12355,2015-08-15,2015-08-18,101,62.94
CA-2015-141110,LS-17200,2015-11-26,2015-12-01,103,4.32
CA-2015-141152,RF-19345,2015-09-16,2015-09-19,101,33.55
CA-2015-141173,JC-16105,2015-11-18,2015-11-20,104,67.15
CA-2015-141278,RM-19375,2015-06-21,2015-06-24,101,21.4
CA-2015-141299,RB-19795,2015-06-03,2015-06-07,104,15.28
CA-2015-141313,AJ-10780,2015-12-28,2016-01-01,103,141.76
CA-2015-141355,BF-11005,2015-09-25,2015-09-30,103,14.58
CA-2015-141607,WB-21850,2015-12-12,2015-12-17,103,43.31
CA-2015-141649,DM-12955,2015-09-30,2015-09-30,102,795.41
CA-2015-141726,CC-12145,2015-07-20,2015-07-22,101,8.7
CA-2015-141796,JG-15160,2015-06-21,2015-06-21,102,1214.85
CA-2015-141817,MB-18085,2015-01-05,2015-01-12,103,19.54
CA-2015-141838,DK-12835,2015-03-26,2015-03-31,104,3.36
CA-2015-141901,GM-14500,2015-08-09,2015-08-14,103,5.98
CA-2015-142048,JE-15745,2015-06-22,2015-06-25,101,196.75
CA-2015-142314,SF-20200,2015-12-23,2015-12-28,103,207.24
CA-2015-142510,NP-18700,2015-12-22,2015-12-29,103,17.9
CA-2015-142587,TB-21520,2015-10-21,2015-10-22,101,121.79
CA-2015-142727,HG-14845,2015-04-29,2015-05-01,104,17.94
CA-2015-142769,RP-19390,2015-09-13,2015-09-13,102,5.7
CA-2015-142839,TS-21610,2015-08-16,2015-08-20,103,853.09
CA-2015-142951,JG-15115,2015-10-08,2015-10-08,102,23.47
CA-2015-142965,SW-20245,2015-07-20,2015-07-20,102,25.98
CA-2015-143168,IG-15085,2015-10-18,2015-10-23,104,1.34
CA-2015-143182,DL-12865,2015-10-15,2015-10-20,103,15.38
CA-2015-143210,AA-10645,2015-12-01,2015-12-03,101,9.82
CA-2015-143336,ZD-21925,2015-08-27,2015-09-01,104,8.56
CA-2015-143385,SJ-20500,2015-08-31,2015-09-05,103,92.52
CA-2015-143413,RP-19390,2015-05-24,2015-05-30,103,116.28
CA-2015-143637,MS-17710,2015-03-24,2015-03-29,104,40.48
CA-2015-143840,EH-14185,2015-05-22,2015-05-29,103,44.95
CA-2015-143903,KM-16375,2015-07-20,2015-07-24,103,16.74
CA-2015-143917,KL-16645,2015-07-25,2015-07-27,104,53.72
CA-2015-144029,MM-18055,2015-05-26,2015-05-31,103,13.39
CA-2015-144071,DJ-13420,2015-12-08,2015-12-15,103,39.88
CA-2015-144281,HK-14890,2015-06-10,2015-06-15,104,491.55
CA-2015-144407,MS-17365,2015-09-09,2015-09-15,103,103.6
CA-2015-144414,GH-14425,2015-06-17,2015-06-21,103,6.24
CA-2015-144624,JM-15865,2015-11-19,2015-11-23,103,4548.81
CA-2015-144666,JP-15520,2015-11-09,2015-11-11,104,62.65
CA-2015-144974,CM-12715,2015-09-26,2015-09-30,103,5.97
CA-2015-145212,DC-12850,2015-09-13,2015-09-19,103,5.46
CA-2015-145254,NC-18535,2015-07-23,2015-07-27,103,40.7
CA-2015-145317,SM-20320,2015-03-18,2015-03-23,103,8.02
CA-2015-145387,AM-10705,2015-10-31,2015-11-02,104,10.16
CA-2015-145541,TB-21400,2015-12-14,2015-12-21,103,6999.96
CA-2015-145576,CA-12775,2015-09-14,2015-09-18,104,13
CA-2015-145800,SS-20410,2015-05-30,2015-06-05,103,355.45
CA-2015-145926,MP-17470,2015-11-17,2015-11-21,103,479.9
CA-2015-146283,KT-16465,2015-09-08,2015-09-15,103,17.9
CA-2015-146500,AT-10735,2015-08-30,2015-09-04,103,25.3
CA-2015-146528,VF-21715,2015-07-25,2015-07-27,104,6.48
CA-2015-146591,TS-21340,2015-01-19,2015-01-20,101,32.34
CA-2015-146640,HA-14905,2015-06-30,2015-07-05,103,334.77
CA-2015-146703,PO-18865,2015-10-20,2015-10-25,104,211.96
CA-2015-146731,AT-10735,2015-11-03,2015-11-08,103,3.49
CA-2015-146815,PP-18955,2015-09-08,2015-09-13,103,3.52
CA-2015-146843,PB-19150,2015-11-30,2015-12-06,103,47.99
CA-2015-146864,BT-11530,2015-12-22,2015-12-26,103,216.4
CA-2015-146885,EB-13840,2015-05-30,2015-06-05,103,13.62
CA-2015-146969,AP-10915,2015-09-29,2015-10-03,103,6.48
CA-2015-146990,BP-11095,2015-11-07,2015-11-08,101,5.92
CA-2015-147235,CD-11920,2015-03-24,2015-03-28,103,24.9
CA-2015-147298,AG-10300,2015-04-26,2015-05-03,103,18.29
CA-2015-147543,BC-11125,2015-07-06,2015-07-12,103,478.48
CA-2015-147900,JK-15640,2015-09-23,2015-09-28,103,28.8
CA-2015-147914,MP-17470,2015-06-04,2015-06-09,103,16.22
CA-2015-148040,BF-11275,2015-03-22,2015-03-26,103,74.35
CA-2015-148285,RD-19810,2015-10-27,2015-11-01,103,10.37
CA-2015-148369,TH-21115,2015-09-23,2015-09-27,103,11.12
CA-2015-148383,RP-19390,2015-12-27,2015-12-31,103,946.76
CA-2015-148425,RF-19345,2015-11-30,2015-12-04,103,6.64
CA-2015-148488,SM-20005,2015-12-10,2015-12-15,103,11.36
CA-2015-148586,AZ-10750,2015-03-25,2015-04-01,103,366.79
CA-2015-148614,MV-17485,2015-01-20,2015-01-25,103,19.3
CA-2015-148761,PA-19060,2015-05-17,2015-05-21,103,91.68
CA-2015-148782,PO-18850,2015-11-02,2015-11-07,103,88.78
CA-2015-148915,ND-18370,2015-11-01,2015-11-05,103,155.98
CA-2015-148950,JD-16015,2015-12-14,2015-12-19,103,2.9
CA-2015-149020,AJ-10780,2015-01-10,2015-01-15,103,2.89
CA-2015-149055,PB-19210,2015-11-23,2015-11-28,103,62.81
CA-2015-149104,RD-19900,2015-04-05,2015-04-07,104,13.89
CA-2015-149244,MS-17530,2015-11-04,2015-11-08,103,35.34
CA-2015-149524,BS-11590,2015-01-14,2015-01-15,101,61.96
CA-2015-149538,KB-16585,2015-04-04,2015-04-08,103,12.96
CA-2015-149594,MF-18250,2015-09-15,2015-09-19,103,103.94
CA-2015-149643,RH-19510,2015-11-16,2015-11-20,103,273.96
CA-2015-149958,AS-10240,2015-03-15,2015-03-19,103,7.22
CA-2015-150203,JB-15925,2015-12-05,2015-12-07,101,250.26
CA-2015-150245,PC-18745,2015-12-31,2016-01-04,104,1573.49
CA-2015-150301,MH-18025,2015-07-08,2015-07-10,101,63.88
CA-2015-150329,SD-20485,2015-10-10,2015-10-14,103,46.87
CA-2015-150490,SS-20590,2015-08-05,2015-08-11,103,15.78
CA-2015-150518,MW-18220,2015-11-19,2015-11-24,103,221.16
CA-2015-150581,NM-18445,2015-04-08,2015-04-12,103,99.59
CA-2015-150798,JK-15730,2015-12-01,2015-12-03,104,8.13
CA-2015-151001,JG-15805,2015-04-05,2015-04-07,101,49.63
CA-2015-151078,RF-19840,2015-11-12,2015-11-12,102,49.63
CA-2015-151162,EA-14035,2015-12-05,2015-12-09,103,17.47
CA-2015-151295,JA-15970,2015-11-12,2015-11-16,103,11.96
CA-2015-151330,TC-21295,2015-10-14,2015-10-17,101,79.45
CA-2015-151379,SC-20695,2015-12-16,2015-12-20,103,114.2
CA-2015-151554,CM-11815,2015-11-14,2015-11-15,101,20.74
CA-2015-151708,MB-17305,2015-08-08,2015-08-14,103,95.98
CA-2015-151792,CV-12295,2015-09-02,2015-09-07,104,239.98
CA-2015-151897,VT-21700,2015-06-06,2015-06-10,103,100.24
CA-2015-151946,BT-11440,2015-06-04,2015-06-09,103,13.96
CA-2015-151953,DB-13555,2015-09-20,2015-09-25,103,2.82
CA-2015-151967,NB-18580,2015-10-22,2015-10-26,103,129.92
CA-2015-151995,ZC-21910,2015-10-13,2015-10-15,101,11.52
CA-2015-152100,VW-21775,2015-05-11,2015-05-16,103,1212.96
CA-2015-152233,KH-16510,2015-10-05,2015-10-06,101,99.98
CA-2015-152254,BD-11620,2015-06-30,2015-06-30,102,310.69
CA-2015-152268,SC-20095,2015-09-02,2015-09-07,103,1793.98
CA-2015-152296,IL-15100,2015-08-01,2015-08-03,101,19.75
CA-2015-152345,ST-20530,2015-12-29,2016-01-03,104,23.98
CA-2015-152422,BD-11635,2015-10-05,2015-10-10,104,91.92
CA-2015-152443,FG-14260,2015-05-21,2015-05-26,103,17.94
CA-2015-152562,JO-15145,2015-11-01,2015-11-08,103,5.64
CA-2015-152618,RB-19465,2015-03-14,2015-03-17,101,8.45
CA-2015-152849,DW-13195,2015-07-05,2015-07-12,103,4.37
CA-2015-152905,AB-10015,2015-02-18,2015-02-24,103,12.62
CA-2015-153087,TC-20980,2015-12-27,2016-01-03,103,23.92
CA-2015-153150,Dl-13600,2015-07-01,2015-07-06,104,19.92
CA-2015-153479,DF-13135,2015-10-04,2015-10-08,103,14.45
CA-2015-153619,TC-21535,2015-11-03,2015-11-03,102,6.72
CA-2015-153808,FH-14275,2015-04-06,2015-04-10,104,65.57
CA-2015-153850,TH-21100,2015-11-24,2015-11-29,103,35.17
CA-2015-153913,KB-16585,2015-12-16,2015-12-20,104,1.98
CA-2015-153969,HF-14995,2015-09-21,2015-09-25,103,15.56
CA-2015-153976,BP-11290,2015-10-03,2015-10-08,104,258.28
CA-2015-153983,AH-10210,2015-11-29,2015-12-06,103,30.4
CA-2015-154095,ON-18715,2015-12-02,2015-12-07,103,15.66
CA-2015-154158,CC-12670,2015-12-23,2015-12-27,104,1.34
CA-2015-154165,DL-13315,2015-02-17,2015-02-24,103,54.21
CA-2015-154186,RA-19285,2015-12-13,2015-12-15,104,2.92
CA-2015-154592,EH-14005,2015-12-07,2015-12-08,101,164.88
CA-2015-154599,KN-16450,2015-04-12,2015-04-17,103,18.09
CA-2015-154627,SA-20830,2015-10-29,2015-10-31,101,2735.95
CA-2015-154641,KL-16645,2015-08-11,2015-08-16,103,375.34
CA-2015-154669,TM-21010,2015-08-08,2015-08-11,104,423.28
CA-2015-154781,SC-20680,2015-11-21,2015-11-26,103,6.58
CA-2015-154837,RB-19645,2015-08-23,2015-08-27,104,49.57
CA-2015-154893,GM-14440,2015-12-21,2015-12-27,103,572.16
CA-2015-154963,AA-10645,2015-06-22,2015-06-27,103,82.78
CA-2015-155208,SP-20650,2015-04-16,2015-04-20,103,39.07
CA-2015-155264,RP-19270,2015-10-19,2015-10-22,104,2.99
CA-2015-155271,AA-10480,2015-05-04,2015-05-04,102,27.46
CA-2015-155390,BG-11035,2015-12-06,2015-12-11,103,42.21
CA-2015-155593,RP-19390,2015-11-03,2015-11-08,103,11.64
CA-2015-155796,TS-21430,2015-11-11,2015-11-15,104,23.97
CA-2015-155852,AJ-10945,2015-03-03,2015-03-07,104,19.46
CA-2015-155887,KT-16480,2015-05-12,2015-05-17,103,700.06
CA-2015-156006,TM-21010,2015-04-30,2015-05-02,104,47.79
CA-2015-156160,AS-10090,2015-09-22,2015-09-29,103,3.98
CA-2015-156244,DH-13675,2015-08-12,2015-08-16,103,2.95
CA-2015-156314,RP-19390,2015-12-24,2015-12-26,101,30.36
CA-2015-156349,ML-17395,2015-05-26,2015-05-30,103,83.98
CA-2015-156433,ES-14020,2015-09-20,2015-09-26,103,9.96
CA-2015-156545,JS-16030,2015-02-27,2015-03-03,101,19.46
CA-2015-156587,AB-10015,2015-03-07,2015-03-08,101,17.94
CA-2015-156594,MC-17845,2015-12-20,2015-12-23,104,4.13
CA-2015-156601,FA-14230,2015-09-19,2015-09-24,103,7.16
CA-2015-156790,VG-21790,2015-08-08,2015-08-10,104,155.46
CA-2015-156993,RW-19630,2015-06-28,2015-07-04,103,6.08
CA-2015-157147,BD-11605,2015-01-13,2015-01-18,103,19.9
CA-2015-157546,RD-19720,2015-07-20,2015-07-22,101,22.83
CA-2015-157609,KN-16705,2015-03-16,2015-03-21,104,471.92
CA-2015-157623,DK-13225,2015-03-14,2015-03-18,103,3.38
CA-2015-157644,AH-10030,2015-12-31,2016-01-01,101,18.9
CA-2015-157721,JM-16195,2015-09-02,2015-09-05,101,19.9
CA-2015-157784,MC-17845,2015-07-05,2015-07-08,101,14.62
CA-2015-157882,AR-10405,2015-10-03,2015-10-08,104,122.35
CA-2015-157924,HA-14920,2015-10-11,2015-10-13,101,31.92
CA-2015-158029,HF-14995,2015-05-26,2015-05-30,103,225.3
CA-2015-158064,AA-10375,2015-04-21,2015-04-25,103,16.52
CA-2015-158225,SE-20110,2015-09-22,2015-09-28,103,40.68
CA-2015-158274,RM-19675,2015-11-19,2015-11-24,104,29
CA-2015-158281,AG-10525,2015-09-02,2015-09-07,103,559.71
CA-2015-158337,KA-16525,2015-03-11,2015-03-14,104,108.92
CA-2015-158372,RD-19900,2015-11-10,2015-11-16,103,10.99
CA-2015-158442,AZ-10750,2015-03-17,2015-03-17,102,4.45
CA-2015-158470,AG-10390,2015-04-19,2015-04-23,104,58.05
CA-2015-158540,VG-21790,2015-11-24,2015-11-26,101,151.72
CA-2015-158771,SB-20290,2015-05-09,2015-05-09,102,9.45
CA-2015-159121,JO-15145,2015-07-26,2015-08-01,103,111.93
CA-2015-159184,JC-15775,2015-09-14,2015-09-19,103,7.16
CA-2015-159310,SC-20725,2015-11-07,2015-11-12,103,1.48
CA-2015-159338,NS-18640,2015-06-25,2015-06-28,101,447.84
CA-2015-159478,MH-17785,2015-09-30,2015-10-06,103,15.24
CA-2015-159520,GT-14635,2015-06-06,2015-06-11,103,17.14
CA-2015-159625,SM-20005,2015-11-23,2015-11-28,103,23.47
CA-2015-159681,PO-18850,2015-12-07,2015-12-13,103,105.52
CA-2015-159709,AI-10855,2015-05-10,2015-05-15,103,43.6
CA-2015-159800,SG-20470,2015-11-28,2015-12-01,101,43.68
CA-2015-159814,LP-17080,2015-06-24,2015-06-28,103,4.27
CA-2015-159835,RB-19330,2015-11-17,2015-11-24,103,12.45
CA-2015-159849,JK-15640,2015-09-19,2015-09-19,102,5.67
CA-2015-160066,AH-10075,2015-11-16,2015-11-22,103,5.22
CA-2015-160094,JM-16195,2015-04-30,2015-05-02,101,174.95
CA-2015-160157,MH-17455,2015-12-20,2015-12-27,103,190.85
CA-2015-160262,TS-21205,2015-06-09,2015-06-13,104,18.06
CA-2015-160276,AH-10690,2015-04-02,2015-04-08,103,177.68
CA-2015-160738,KH-16330,2015-05-05,2015-05-10,103,45.25
CA-2015-160766,DM-13015,2015-09-14,2015-09-14,102,16.99
CA-2015-160773,LW-16825,2015-07-01,2015-07-05,103,5.18
CA-2015-161032,MK-17905,2015-11-18,2015-11-23,103,392.94
CA-2015-161249,RD-19720,2015-08-09,2015-08-13,103,4.46
CA-2015-161508,PV-18985,2015-07-12,2015-07-16,103,3.49
CA-2015-161634,CC-12220,2015-11-14,2015-11-20,103,32.4
CA-2015-162089,MP-17470,2015-03-30,2015-04-01,101,127.3
CA-2015-162278,AH-10585,2015-10-26,2015-10-30,104,63.92
CA-2015-162362,JL-15505,2015-11-14,2015-11-18,103,11.52
CA-2015-162684,AS-10630,2015-08-01,2015-08-06,103,5.68
CA-2015-162775,CS-12250,2015-01-13,2015-01-15,104,5.64
CA-2015-162866,Co-12640,2015-12-27,2015-12-31,103,30.02
CA-2015-162992,BP-11095,2015-12-19,2015-12-21,101,14.62
CA-2015-163013,BF-11080,2015-11-28,2015-12-04,103,14.67
CA-2015-163034,DK-12985,2015-11-24,2015-11-28,103,646.2
CA-2015-163223,KH-16690,2015-03-21,2015-03-25,103,9.32
CA-2015-163293,KC-16255,2015-09-08,2015-09-11,101,32.97
CA-2015-163412,SM-20950,2015-12-20,2015-12-23,104,192.19
CA-2015-163419,TZ-21580,2015-11-11,2015-11-14,104,3.39
CA-2015-163447,TB-21190,2015-12-27,2015-12-31,103,767.21
CA-2015-163468,JK-15730,2015-11-18,2015-11-21,101,2.89
CA-2015-163552,LA-16780,2015-07-11,2015-07-15,103,14.4
CA-2015-163559,ST-20530,2015-09-23,2015-09-28,104,139.44
CA-2015-163650,TT-21220,2015-09-23,2015-09-25,101,9.84
CA-2015-163748,HG-15025,2015-10-14,2015-10-18,103,3.16
CA-2015-164182,ST-20530,2015-07-14,2015-07-18,103,13.49
CA-2015-164210,PW-19240,2015-11-18,2015-11-20,104,35.81
CA-2015-164224,TT-21070,2015-05-18,2015-05-20,104,15.94
CA-2015-164259,SP-20860,2015-12-28,2015-12-30,101,99.14
CA-2015-164315,RD-19585,2015-04-02,2015-04-08,103,15.84
CA-2015-164385,NB-18580,2015-09-26,2015-10-01,104,143.95
CA-2015-164469,GK-14620,2015-06-25,2015-06-27,104,9.33
CA-2015-164721,LW-16825,2015-11-25,2015-11-27,104,23.88
CA-2015-164742,ML-17395,2015-10-13,2015-10-18,104,18.94
CA-2015-164749,BG-11740,2015-03-23,2015-03-26,101,9.91
CA-2015-164861,MC-17635,2015-12-03,2015-12-06,104,25.92
CA-2015-164903,SR-20740,2015-02-20,2015-02-24,103,12.96
CA-2015-164910,DM-13345,2015-11-12,2015-11-17,104,7.87
CA-2015-164973,NM-18445,2015-11-04,2015-11-09,103,43.57
CA-2015-165309,KD-16270,2015-11-11,2015-11-15,103,1.23
CA-2015-165379,BM-11650,2015-07-09,2015-07-15,103,10.37
CA-2015-165393,NC-18415,2015-12-27,2015-12-30,101,4.98
CA-2015-165428,JL-15130,2015-09-01,2015-09-04,101,3.65
CA-2015-165477,RE-19405,2015-12-29,2015-12-31,104,48.36
CA-2015-165540,TM-21010,2015-02-21,2015-02-25,103,8.85
CA-2015-165568,BF-11020,2015-02-15,2015-02-19,103,21.36
CA-2015-165764,SH-20395,2015-11-03,2015-11-07,103,14.3
CA-2015-165806,VM-21685,2015-04-07,2015-04-07,102,58.32
CA-2015-165974,DL-12865,2015-06-29,2015-07-06,103,32.76
CA-2015-166051,JK-15625,2015-05-31,2015-06-05,103,113.73
CA-2015-166086,CT-11995,2015-05-07,2015-05-12,103,8.64
CA-2015-166191,DK-13150,2015-12-05,2015-12-09,104,24.82
CA-2015-166457,PF-19120,2015-05-05,2015-05-09,104,6.56
CA-2015-166471,MG-17650,2015-08-09,2015-08-13,103,219.17
CA-2015-166590,NC-18625,2015-10-29,2015-11-02,103,1.98
CA-2015-166716,CR-12730,2015-08-20,2015-08-25,104,421.37
CA-2015-166730,DD-13570,2015-12-30,2016-01-01,101,39.13
CA-2015-166744,DN-13690,2015-09-20,2015-09-24,103,59.98
CA-2015-166863,SC-20020,2015-06-20,2015-06-24,103,3.39
CA-2015-166884,CK-12205,2015-03-11,2015-03-16,104,8.32
CA-2015-166891,CC-12220,2015-10-04,2015-10-06,101,589.41
CA-2015-166954,BT-11305,2015-04-25,2015-04-30,103,270.72
CA-2015-166961,CD-12790,2015-12-27,2015-12-31,103,7.86
CA-2015-166989,RM-19675,2015-11-14,2015-11-18,103,11.36
CA-2015-167164,AG-10270,2015-05-13,2015-05-15,104,55.5
CA-2015-167199,ME-17320,2015-01-06,2015-01-10,103,5.48
CA-2015-167360,RB-19435,2015-11-24,2015-11-29,104,111.79
CA-2015-167486,JO-15145,2015-11-27,2015-12-01,103,199.9
CA-2015-167724,BF-11170,2015-04-13,2015-04-18,103,7.83
CA-2015-167850,AG-10525,2015-08-09,2015-08-16,103,15.55
CA-2015-167927,XP-21865,2015-01-20,2015-01-26,103,13.98
CA-2015-167997,CA-11965,2015-01-26,2015-01-29,101,10.68
CA-2015-168130,BS-11365,2015-09-19,2015-09-19,102,887.1
CA-2015-168158,EM-14140,2015-07-19,2015-07-24,103,6.1
CA-2015-168305,PL-18925,2015-11-01,2015-11-08,103,21.4
CA-2015-168312,GW-14605,2015-03-01,2015-03-07,103,137.35
CA-2015-168368,GA-14725,2015-02-11,2015-02-15,104,9.64
CA-2015-168473,TB-21520,2015-12-26,2016-01-01,103,191.88
CA-2015-168494,NP-18700,2015-12-12,2015-12-14,104,254.97
CA-2015-168592,DP-13390,2015-09-08,2015-09-14,103,4.02
CA-2015-168823,MA-17560,2015-09-21,2015-09-24,101,11.35
CA-2015-168984,NW-18400,2015-11-26,2015-12-02,103,15.55
CA-2015-169019,LF-17185,2015-07-26,2015-07-30,103,4.84
CA-2015-169033,KM-16720,2015-03-30,2015-04-03,103,49.65
CA-2015-169061,AB-10150,2015-03-05,2015-03-08,104,18.62
CA-2015-169257,SV-20785,2015-06-06,2015-06-12,103,1.37
CA-2015-169446,SG-20605,2015-12-19,2015-12-25,103,15.55
CA-2015-169460,NF-18595,2015-04-19,2015-04-21,104,76.14
CA-2015-169642,BB-10990,2015-07-27,2015-07-30,104,276.28
CA-2015-169649,TS-21205,2015-12-09,2015-12-15,103,8.45
CA-2015-169684,FH-14365,2015-10-20,2015-10-23,101,98.35
CA-2015-169726,JH-15985,2015-08-09,2015-08-13,103,2060.74
CA-2015-169775,RA-19945,2015-08-29,2015-09-02,104,29.81
CA-2015-169803,SC-20260,2015-04-06,2015-04-12,103,33.9
CA-2015-169852,SF-20965,2015-10-21,2015-10-26,103,36.36
CA-2016-100146,CB-12535,2016-05-14,2016-05-19,103,97.57
CA-2016-100216,HJ-14875,2016-04-13,2016-04-14,101,31.1
