OrderDetailsID,Order_ID,Product_ID
641,CA-2017-147067,FUR-FU-10000732
642,CA-2018-167913,OFF-ST-10000585
643,CA-2018-167913,OFF-LA-10002787
644,CA-2018-106103,TEC-AC-10003832
645,US-2018-127719,OFF-PA-10001934
646,CA-2018-126221,OFF-AP-10002457
647,CA-2017-103947,OFF-FA-10003112
648,CA-2017-103947,OFF-AP-10002350
649,CA-2017-160745,FUR-FU-10001935
650,CA-2017-160745,TEC-PH-10003273
651,CA-2017-160745,TEC-AC-10001142
652,CA-2017-132661,OFF-PA-10000482
653,CA-2018-140844,OFF-PA-10003892
654,CA-2018-140844,TEC-AC-10001101
655,CA-2017-137239,OFF-AP-10002439
656,CA-2017-137239,OFF-BI-10002827
657,CA-2017-137239,OFF-EN-10002230
658,US-2017-156097,FUR-CH-10001215
659,US-2017-156097,OFF-BI-10004654
660,CA-2016-146563,OFF-ST-10001490
661,CA-2016-146563,OFF-ST-10001511
662,CA-2016-146563,FUR-TA-10001768
663,CA-2016-146563,OFF-BI-10003981
664,CA-2017-123666,OFF-ST-10001522
665,CA-2017-143308,OFF-FA-10000621
666,CA-2018-132682,OFF-SU-10004231
667,CA-2018-132682,OFF-PA-10000474
668,CA-2018-132682,TEC-PH-10004042
669,CA-2015-156314,FUR-FU-10003096
670,US-2018-106663,FUR-FU-10002759
671,US-2018-106663,FUR-TA-10000688
672,US-2018-106663,OFF-PA-10002377
673,CA-2018-111178,OFF-AR-10001954
674,CA-2018-130351,OFF-AP-10004532
675,CA-2018-130351,OFF-PA-10002137
676,CA-2018-130351,TEC-AC-10003832
677,US-2018-119438,OFF-AP-10000804
678,US-2018-119438,TEC-AC-10003614
679,US-2018-119438,FUR-FU-10003553
680,US-2018-119438,OFF-BI-10004632
681,CA-2017-164511,OFF-BI-10003305
682,CA-2017-164511,OFF-ST-10002583
683,CA-2017-164511,OFF-ST-10004507
684,US-2018-168116,TEC-MA-10004125
685,US-2018-168116,OFF-AP-10002457
686,CA-2015-157784,TEC-AC-10003911
687,CA-2015-157784,OFF-LA-10001934
688,CA-2015-157784,OFF-PA-10000304
689,CA-2018-161480,FUR-BO-10004015
690,US-2015-117135,FUR-FU-10004071
691,US-2015-117135,TEC-PH-10002033
692,US-2015-117135,OFF-ST-10002444
693,CA-2016-131534,TEC-AC-10002253
694,CA-2016-131534,OFF-PA-10000743
695,CA-2016-119291,OFF-AR-10003373
696,CA-2016-119291,OFF-LA-10002312
697,CA-2016-119291,OFF-EN-10000927
698,CA-2016-119291,OFF-LA-10003510
699,CA-2016-119291,OFF-AR-10001118
700,CA-2016-119291,OFF-BI-10001575
701,CA-2016-119291,OFF-BI-10001982
702,CA-2018-114552,FUR-FU-10002960
703,CA-2017-163755,FUR-FU-10003394
704,CA-2016-142027,FUR-TA-10002774
705,CA-2015-138527,OFF-PA-10001800
706,CA-2015-138527,OFF-AP-10001469
707,CA-2015-138527,TEC-AC-10002399
708,CA-2015-112158,TEC-AC-10003628
709,CA-2015-112158,FUR-BO-10003272
710,CA-2015-112158,OFF-BI-10000050
711,CA-2015-113887,OFF-PA-10004071
712,CA-2018-146136,OFF-EN-10001219
713,US-2018-100048,OFF-AP-10001154
714,US-2018-100048,TEC-PH-10003012
715,US-2018-100048,TEC-AC-10001606
716,CA-2015-153150,OFF-BI-10003355
717,CA-2015-130092,FUR-FU-10000010
718,CA-2018-108910,FUR-FU-10002253
719,CA-2015-104472,OFF-BI-10001658
720,CA-2015-104472,FUR-FU-10000246
721,CA-2017-112942,OFF-PA-10004092
722,CA-2017-142335,FUR-TA-10000198
723,CA-2017-142335,OFF-ST-10000036
724,CA-2015-117429,FUR-FU-10000222
725,CA-2017-114713,OFF-SU-10004664
726,CA-2018-144113,OFF-EN-10001141
727,CA-2018-144113,TEC-PH-10002170
728,US-2017-150861,OFF-PA-10001954
729,US-2017-150861,FUR-TA-10002228
730,US-2017-150861,OFF-ST-10004634
731,US-2017-150861,FUR-CH-10002965
732,US-2017-150861,OFF-LA-10001317
733,CA-2018-131954,OFF-ST-10000736
734,CA-2018-131954,TEC-AC-10003610
735,CA-2018-131954,OFF-BI-10003982
736,CA-2018-131954,OFF-BI-10003291
737,CA-2018-131954,FUR-BO-10001619
738,CA-2018-131954,OFF-BI-10000138
739,CA-2015-132500,TEC-AC-10001383
740,CA-2015-112326,OFF-LA-10003223
741,CA-2015-112326,OFF-ST-10002743
742,CA-2015-112326,OFF-BI-10004094
743,US-2017-146710,OFF-SU-10004498
744,US-2017-146710,OFF-PA-10002615
745,US-2017-146710,OFF-PA-10004971
746,US-2017-146710,OFF-SU-10004261
747,CA-2015-124429,FUR-TA-10002607
748,CA-2015-124429,OFF-ST-10001809
749,CA-2017-150889,TEC-PH-10000004
750,CA-2018-126074,OFF-BI-10003638
751,CA-2018-126074,FUR-FU-10003577
752,CA-2018-126074,OFF-AR-10003478
753,CA-2018-126074,OFF-BI-10000546
754,CA-2017-110499,TEC-CO-10002095
755,CA-2016-135272,FUR-FU-10002759
756,CA-2017-140928,FUR-TA-10001095
757,CA-2015-106803,OFF-ST-10002444
758,CA-2015-106803,TEC-AC-10001267
759,CA-2018-117240,OFF-BI-10000848
760,CA-2018-133333,OFF-PA-10002377
761,CA-2016-112319,OFF-PA-10003441
762,CA-2018-126046,OFF-LA-10004484
763,CA-2016-114923,TEC-PH-10003931
764,CA-2015-162775,OFF-EN-10001990
765,CA-2015-162775,OFF-EN-10001532
766,CA-2015-162775,TEC-AC-10003174
767,CA-2015-162775,OFF-BI-10004187
768,CA-2015-162775,OFF-ST-10000025
769,CA-2015-106810,FUR-FU-10004306
770,CA-2017-157245,FUR-CH-10003746
771,CA-2018-104220,OFF-BI-10001036
772,CA-2018-104220,TEC-PH-10004614
773,CA-2018-104220,OFF-BI-10000301
774,CA-2018-104220,OFF-BI-10003910
775,CA-2018-104220,OFF-AR-10004648
776,CA-2018-104220,FUR-FU-10002597
777,CA-2015-165974,OFF-AR-10003405
778,CA-2016-144267,FUR-CH-10002335
779,CA-2016-144267,OFF-PA-10000157
780,CA-2016-144267,OFF-PA-10001947
781,CA-2016-144267,OFF-PA-10003657
782,US-2016-157014,OFF-BI-10001098
783,US-2016-157014,TEC-AC-10002167
784,US-2016-157014,FUR-BO-10004409
785,US-2016-157014,TEC-AC-10000057
786,CA-2016-154921,OFF-EN-10000056
787,CA-2018-129567,OFF-BI-10000014
788,CA-2016-154620,FUR-CH-10004675
789,CA-2016-115938,OFF-BI-10001543
790,CA-2016-115938,OFF-ST-10001321
791,CA-2016-115938,OFF-BI-10001132
792,CA-2016-115938,FUR-CH-10003199
793,CA-2017-105256,TEC-PH-10001530
794,CA-2015-156433,OFF-LA-10001569
795,CA-2015-156433,OFF-PA-10003724
796,CA-2018-151428,OFF-BI-10000546
797,CA-2016-124653,OFF-PA-10000176
798,CA-2016-124653,OFF-PA-10002365
799,CA-2016-124653,OFF-LA-10002271
800,CA-2016-101910,FUR-CH-10002647
801,CA-2018-105809,FUR-FU-10004090
802,CA-2018-105809,TEC-PH-10001580
803,CA-2017-136133,OFF-AP-10000576
804,CA-2017-115504,OFF-PA-10003953
805,CA-2018-135783,FUR-FU-10000794
806,CA-2015-134313,OFF-AR-10001897
807,CA-2015-134313,TEC-PH-10001795
808,CA-2016-140921,FUR-FU-10003347
809,CA-2016-140921,TEC-AC-10004901
810,CA-2015-151995,OFF-AR-10003190
811,CA-2015-151995,FUR-TA-10002903
812,CA-2015-151995,OFF-AP-10000240
813,CA-2015-151995,TEC-AC-10001101
814,CA-2018-143686,FUR-FU-10000794
815,CA-2018-143686,TEC-AC-10001838
816,CA-2016-106565,OFF-PA-10000061
817,CA-2017-149370,OFF-PA-10003651
818,CA-2015-140858,OFF-PA-10000304
819,CA-2015-140858,OFF-BI-10003094
820,CA-2015-140858,FUR-CH-10001394
821,CA-2015-140858,OFF-BI-10004230
822,CA-2015-140858,OFF-PA-10003395
823,CA-2018-101434,TEC-AC-10002402
824,CA-2018-101434,OFF-LA-10003223
825,US-2015-102071,TEC-AC-10003441
826,US-2015-102071,TEC-AC-10000109
827,CA-2018-126956,OFF-FA-10002280
828,CA-2018-126956,OFF-SU-10000381
829,CA-2018-126956,OFF-EN-10004459
830,CA-2018-129462,FUR-CH-10000665
831,CA-2018-129462,OFF-AP-10003884
832,CA-2018-129462,TEC-PH-10001557
833,CA-2018-129462,TEC-PH-10002085
834,CA-2017-165316,OFF-AR-10002956
835,CA-2017-165316,OFF-AP-10003266
836,CA-2017-165316,TEC-MA-10004002
837,US-2015-115987,OFF-BI-10001071
838,US-2018-156083,OFF-PA-10001560
839,US-2017-137547,TEC-PH-10002365
840,CA-2016-100454,OFF-AR-10004648
841,CA-2016-100454,OFF-AR-10002578
842,CA-2016-100454,FUR-BO-10001519
843,CA-2017-161669,OFF-BI-10001294
844,CA-2017-161669,OFF-BI-10001636
845,CA-2017-161669,OFF-SU-10002503
846,CA-2017-161669,OFF-LA-10004093
847,CA-2016-114300,TEC-PH-10001552
848,CA-2016-114300,FUR-CH-10001891
849,CA-2018-107503,FUR-FU-10003878
850,CA-2015-107755,TEC-AC-10000710
851,CA-2017-152534,OFF-AR-10002335
852,CA-2017-152534,OFF-PA-10001870
853,CA-2017-113747,OFF-AR-10003373
854,CA-2017-123274,FUR-FU-10004090
855,CA-2017-123274,OFF-ST-10000736
856,CA-2015-125612,OFF-PA-10001019
857,CA-2015-125612,OFF-SU-10002537
858,CA-2015-125612,OFF-ST-10003221
859,CA-2018-161984,OFF-PA-10004569
860,CA-2018-161984,OFF-FA-10000624
861,CA-2015-133851,OFF-SU-10001225
862,CA-2015-133851,OFF-AR-10003752
863,CA-2017-134474,TEC-AC-10001714
864,CA-2017-134474,OFF-AR-10003958
865,CA-2017-134474,TEC-PH-10002923
866,CA-2015-149020,OFF-LA-10004272
867,CA-2015-149020,FUR-FU-10000965
868,CA-2017-134362,OFF-LA-10004853
869,CA-2015-136742,OFF-BI-10003719
870,CA-2017-158099,OFF-BI-10000545
871,CA-2017-158099,TEC-PH-10002496
872,CA-2016-131128,OFF-PA-10003591
873,CA-2015-148488,OFF-PA-10004470
874,CA-2015-148488,OFF-BI-10000315
875,CA-2018-114636,OFF-PA-10001790
876,CA-2017-116736,FUR-FU-10004017
877,CA-2017-116736,TEC-AC-10003628
878,CA-2017-116736,TEC-AC-10002049
879,US-2015-158638,OFF-BI-10003712
880,CA-2018-111689,OFF-BI-10003984
881,CA-2018-111689,FUR-CH-10004287
882,CA-2016-129098,OFF-ST-10001321
883,US-2018-123463,OFF-AR-10001118
884,CA-2017-165148,FUR-FU-10000732
885,CA-2015-134061,FUR-FU-10001424
886,CA-2016-143602,OFF-BI-10002071
887,CA-2018-115364,OFF-ST-10002486
888,CA-2018-150707,OFF-BI-10001078
889,CA-2015-104976,OFF-PA-10003845
890,CA-2018-132934,TEC-AC-10000927
891,CA-2018-132934,OFF-BI-10001098
892,CA-2018-133256,OFF-PA-10001622
893,CA-2018-133256,OFF-AR-10003158
894,CA-2018-133256,TEC-PH-10002660
895,CA-2017-105494,OFF-ST-10002205
896,CA-2017-105494,OFF-BI-10003364
897,CA-2017-140634,OFF-EN-10001099
898,CA-2015-144407,OFF-LA-10003923
899,CA-2018-160983,OFF-PA-10002250
900,US-2017-114622,OFF-BI-10004716
901,CA-2018-150959,OFF-LA-10001045
902,CA-2018-150959,OFF-BI-10001510
903,CA-2018-132353,TEC-PH-10004536
904,CA-2017-130477,OFF-PA-10002947
905,CA-2017-130477,OFF-ST-10002583
906,CA-2017-130477,OFF-PA-10000019
907,CA-2018-143259,FUR-BO-10003441
908,CA-2018-143259,TEC-PH-10004774
909,CA-2018-143259,OFF-BI-10003684
910,CA-2018-137596,TEC-PH-10001494
911,CA-2018-137596,TEC-AC-10004666
912,CA-2018-137596,OFF-ST-10003816
913,CA-2016-133627,FUR-FU-10001935
914,CA-2018-102519,FUR-FU-10004091
915,CA-2018-102519,TEC-AC-10001772
916,US-2015-141215,FUR-TA-10001520
917,US-2015-141215,FUR-CH-10003379
918,US-2015-141215,OFF-BI-10002706
919,CA-2017-165218,OFF-EN-10000056
920,CA-2017-165218,OFF-ST-10001558
921,CA-2015-138296,OFF-ST-10002444
922,CA-2016-111164,TEC-AC-10002473
923,CA-2016-111164,TEC-PH-10004531
924,CA-2016-111164,OFF-AP-10004487
925,CA-2017-149797,OFF-BI-10003650
926,CA-2015-132962,OFF-PA-10003543
927,CA-2015-132962,TEC-AC-10004353
928,CA-2016-115091,OFF-AR-10000658
929,CA-2016-115091,OFF-AP-10000696
930,CA-2018-144932,OFF-AR-10003560
931,CA-2018-144932,OFF-AR-10001468
932,CA-2018-144932,OFF-PA-10004971
933,CA-2018-114216,OFF-PA-10002195
934,CA-2017-140081,OFF-PA-10001745
935,CA-2017-140081,OFF-BI-10004826
936,CA-2017-140081,OFF-PA-10001870
937,CA-2017-140081,OFF-AP-10001058
938,US-2018-111745,TEC-AC-10003911
939,CA-2016-148250,OFF-PA-10000289
940,CA-2016-148250,OFF-AP-10003040
941,CA-2017-105760,OFF-PA-10000350
942,CA-2017-142958,OFF-BI-10001759
943,CA-2017-142958,FUR-TA-10000577
944,CA-2016-120880,OFF-PA-10004101
945,CA-2016-120880,OFF-ST-10001496
946,CA-2016-120880,OFF-BI-10002931
947,US-2016-140200,FUR-TA-10002356
948,US-2018-110576,FUR-FU-10003601
949,US-2018-110576,FUR-FU-10000576
950,US-2018-110576,FUR-TA-10004154
951,US-2018-110576,OFF-PA-10000788
952,US-2018-110576,OFF-PA-10002479
953,CA-2018-131156,FUR-FU-10001940
954,CA-2018-136539,OFF-AR-10001958
955,CA-2018-136539,FUR-BO-10004709
956,CA-2018-119305,OFF-ST-10000604
957,CA-2018-102414,TEC-PH-10002923
958,CA-2018-102414,OFF-BI-10004465
959,CA-2018-102414,OFF-PA-10002333
960,CA-2016-112571,FUR-FU-10004188
961,CA-2018-152142,FUR-CH-10002965
962,CA-2016-160059,OFF-BI-10000145
963,CA-2017-120859,OFF-EN-10001335
964,CA-2015-127488,OFF-LA-10001613
965,CA-2018-135279,OFF-LA-10004055
966,CA-2018-135279,OFF-AR-10004344
967,CA-2018-135279,OFF-PA-10004621
968,CA-2018-135279,OFF-PA-10001281
969,CA-2018-135279,OFF-LA-10001613
970,CA-2018-135279,OFF-ST-10001097
971,CA-2015-115791,FUR-FU-10001095
972,CA-2015-115791,TEC-PH-10004614
973,CA-2015-115791,OFF-BI-10001575
974,CA-2015-115791,OFF-LA-10001074
975,US-2018-103247,TEC-PH-10003555
976,US-2018-103247,OFF-BI-10004492
977,US-2018-100209,OFF-BI-10002012
978,CA-2018-159366,TEC-MA-10000822
979,CA-2017-145499,OFF-BI-10000848
980,CA-2016-157035,OFF-PA-10004156
981,CA-2017-144939,FUR-CH-10003199
982,CA-2015-163419,OFF-AR-10000034
983,CA-2015-163419,TEC-PH-10000560
984,CA-2015-163419,FUR-CH-10000665
985,CA-2018-100314,OFF-LA-10001569
986,CA-2018-100314,OFF-EN-10000461
987,CA-2018-100314,TEC-MA-10003066
988,CA-2016-146829,OFF-BI-10004022
989,CA-2018-167899,FUR-FU-10004071
990,CA-2018-167899,OFF-AR-10001988
991,CA-2016-153549,FUR-CH-10004086
992,CA-2017-110023,OFF-BI-10001036
993,CA-2017-105585,OFF-FA-10002983
994,CA-2017-105585,OFF-PA-10003625
995,CA-2015-117639,OFF-BI-10003925
996,CA-2015-117639,TEC-PH-10001530
997,CA-2016-162537,OFF-EN-10003862
998,CA-2016-162537,OFF-ST-10004258
999,CA-2016-162537,FUR-FU-10002885
1000,CA-2016-162537,FUR-FU-10001918
1001,CA-2017-155488,OFF-AR-10002956
1002,CA-2016-124891,TEC-AC-10003033
1003,CA-2016-124891,FUR-TA-10002903
1004,CA-2016-124891,OFF-PA-10004621
1005,CA-2016-126445,OFF-ST-10000046
1006,CA-2016-111199,OFF-PA-10001790
1007,CA-2016-105312,OFF-EN-10002600
1008,CA-2016-105312,OFF-BI-10002049
1009,US-2018-106705,OFF-PA-10001509
1010,CA-2018-135034,TEC-PH-10003931
1011,CA-2015-158540,FUR-FU-10001602
1012,CA-2018-118437,FUR-FU-10004848
1013,CA-2018-118437,OFF-ST-10003722
1014,US-2016-126214,FUR-TA-10003748
1015,US-2016-126214,TEC-AC-10003198
1016,CA-2016-133025,OFF-PA-10004100
1017,CA-2016-108665,FUR-FU-10002191
1018,CA-2016-108665,FUR-FU-10000965
1019,CA-2016-108665,TEC-PH-10004188
1020,CA-2016-108665,OFF-ST-10001526
1021,CA-2016-124450,OFF-AR-10001166
1022,CA-2016-124450,FUR-CH-10000309
1023,CA-2016-124450,TEC-MA-10004212
1024,CA-2016-167269,OFF-EN-10003072
1025,CA-2018-106964,OFF-BI-10000320
1026,CA-2017-126529,OFF-PA-10001166
1027,CA-2017-126529,OFF-PA-10003656
1028,CA-2017-126529,TEC-PH-10000148
1029,CA-2015-163552,OFF-PA-10000474
1030,CA-2015-163552,TEC-PH-10003885
1031,CA-2015-163552,FUR-CH-10003379
1032,CA-2015-163552,FUR-FU-10000629
1033,CA-2015-163552,OFF-LA-10001175
1034,CA-2017-109820,OFF-PA-10000955
1035,CA-2017-109820,OFF-BI-10003460
1036,CA-2017-109820,OFF-BI-10000474
1037,CA-2017-113061,FUR-FU-10003975
1038,CA-2016-127418,OFF-BI-10003707
1039,CA-2018-121818,OFF-AR-10000203
1040,CA-2018-121818,OFF-AR-10004790
1041,CA-2017-127670,FUR-TA-10001095
1042,CA-2017-102981,TEC-AC-10004761
1043,CA-2017-102981,FUR-BO-10001811
1044,CA-2018-115651,OFF-AR-10001130
1045,CA-2018-115651,OFF-AP-10000055
1046,CA-2018-152702,FUR-CH-10002304
1047,CA-2017-169103,TEC-PH-10001530
1048,CA-2017-169103,FUR-FU-10004006
1049,CA-2015-139192,TEC-PH-10000486
1050,CA-2015-139192,TEC-AC-10001606
1051,US-2016-153500,FUR-FU-10000293
1052,US-2016-153500,OFF-PA-10001307
1053,US-2016-153500,FUR-FU-10004460
1054,CA-2016-110667,OFF-AR-10000716
1055,CA-2016-110667,FUR-FU-10004622
1056,CA-2016-110667,OFF-BI-10002735
1057,CA-2016-110667,OFF-BI-10003529
1058,CA-2018-167150,OFF-BI-10001097
1059,CA-2018-167150,OFF-BI-10001597
1060,CA-2017-105284,OFF-FA-10001754
1061,US-2016-125374,FUR-CH-10003396
1062,CA-2016-161263,OFF-AP-10002350
1063,CA-2016-161263,OFF-FA-10004838
1064,CA-2016-161263,OFF-AR-10004757
1065,CA-2016-161263,TEC-PH-10002115
1066,CA-2016-161263,OFF-FA-10003059
1067,CA-2016-161263,OFF-BI-10004330
1068,CA-2017-157686,FUR-CH-10001146
1069,US-2018-139955,OFF-SU-10001935
1070,US-2016-150161,OFF-BI-10001524
1071,CA-2016-144652,OFF-AR-10003732
1072,CA-2017-152814,OFF-PA-10001970
1073,CA-2018-106943,OFF-BI-10003669
1074,CA-2017-134348,OFF-BI-10003727
1075,CA-2017-134348,OFF-BI-10004967
1076,CA-2017-134348,TEC-AC-10003447
1077,CA-2017-161781,OFF-AR-10000255
1078,CA-2018-132521,OFF-AP-10002191
1079,CA-2018-132521,OFF-ST-10001325
1080,CA-2018-132521,OFF-BI-10000404
1081,CA-2016-110016,OFF-PA-10000349
1082,CA-2016-110016,FUR-CH-10002880
1083,US-2017-143819,FUR-TA-10001095
1084,US-2017-143819,OFF-PA-10003127
1085,US-2017-143819,OFF-ST-10003208
1086,US-2017-143819,TEC-MA-10003979
1087,CA-2017-167584,OFF-PA-10000029
1088,CA-2017-166163,TEC-PH-10004896
1089,CA-2017-166163,OFF-LA-10000452
1090,CA-2018-158407,FUR-FU-10001967
1091,CA-2018-158407,TEC-PH-10001819
1092,CA-2016-143490,OFF-AR-10002952
1093,CA-2016-143490,TEC-PH-10000576
1094,CA-2016-165085,OFF-PA-10000605
1095,CA-2016-165085,OFF-AP-10002518
1096,CA-2018-160423,OFF-ST-10004340
1097,CA-2018-160423,OFF-BI-10004001
1098,CA-2015-159338,FUR-TA-10004147
1099,CA-2017-107216,OFF-AR-10001545
1100,CA-2017-107216,FUR-FU-10000206
1101,CA-2017-107216,TEC-AC-10001013
1102,CA-2017-107216,OFF-AR-10002255
1103,US-2018-145863,OFF-BI-10004140
1104,US-2018-145863,OFF-BI-10002049
1105,CA-2017-112340,OFF-PA-10001892
1106,US-2017-110156,OFF-ST-10000642
1107,US-2017-110156,FUR-FU-10000206
1108,US-2017-110156,OFF-BI-10003676
1109,US-2017-110156,OFF-FA-10003495
1110,US-2017-110156,OFF-EN-10003798
1111,US-2017-110156,TEC-PH-10003589
1112,US-2017-110156,OFF-PA-10004735
1113,US-2017-110156,OFF-BI-10002609
1114,CA-2018-140585,OFF-BI-10003364
1115,CA-2018-140585,FUR-BO-10002206
1116,CA-2018-140585,TEC-AC-10003610
1117,CA-2017-144855,OFF-LA-10003766
1118,CA-2016-142755,OFF-PA-10001970
1119,CA-2016-142755,TEC-AC-10002049
1120,CA-2016-142755,OFF-PA-10000141
1121,CA-2016-142755,OFF-EN-10004459
1122,US-2015-147627,TEC-PH-10001061
1123,US-2015-147627,OFF-AR-10002375
1124,US-2015-147627,FUR-FU-10003194
1125,US-2015-147627,OFF-AR-10003811
1126,US-2015-147627,OFF-EN-10001539
1127,US-2015-147627,FUR-CH-10002331
1128,CA-2016-105970,OFF-AR-10003156
1129,CA-2016-105970,OFF-EN-10001532
1130,CA-2017-112102,FUR-TA-10004086
1131,CA-2017-112102,OFF-PA-10000100
1132,CA-2017-112102,OFF-EN-10002500
1133,US-2017-114776,OFF-PA-10004100
1134,US-2017-134908,OFF-ST-10003479
1135,US-2017-134908,OFF-LA-10000973
1136,US-2017-148803,OFF-ST-10001476
1137,CA-2017-152170,OFF-EN-10002831
1138,CA-2017-152170,OFF-AP-10002350
1139,CA-2017-152170,OFF-PA-10001763
1140,CA-2017-152170,OFF-AR-10003394
1141,CA-2017-152170,OFF-BI-10002072
1142,CA-2015-146969,FUR-FU-10004188
1143,CA-2015-146969,OFF-FA-10001561
1144,CA-2015-146969,OFF-PA-10002105
1145,CA-2015-146969,TEC-MA-10004241
1146,CA-2015-146969,OFF-ST-10004340
1147,CA-2016-112452,OFF-AP-10003849
1148,CA-2016-112452,OFF-FA-10000735
1149,CA-2016-112452,OFF-BI-10003350
1150,CA-2016-112452,TEC-PH-10000307
1151,CA-2016-112452,TEC-CO-10004202
1152,CA-2016-113971,FUR-FU-10001852
1153,CA-2017-160395,OFF-AR-10003759
1154,CA-2017-160395,OFF-BI-10003984
1155,CA-2015-136567,OFF-ST-10004337
1156,CA-2015-136567,FUR-TA-10001932
1157,CA-2015-136567,OFF-BI-10003982
1158,CA-2015-136567,FUR-TA-10000617
1159,CA-2017-149314,FUR-CH-10002126
1160,CA-2018-147039,OFF-AP-10000576
1161,CA-2018-147039,OFF-BI-10004654
1162,CA-2015-126522,OFF-AR-10004042
1163,CA-2015-127964,TEC-PH-10004700
1164,CA-2015-127964,OFF-BI-10004593
1165,CA-2015-127964,OFF-BI-10003429
1166,CA-2015-117709,OFF-BI-10001294
1167,CA-2016-125416,TEC-AC-10001552
1168,CA-2018-145226,FUR-FU-10004952
1169,CA-2018-145226,OFF-ST-10004123
1170,CA-2018-145226,OFF-PA-10003172
1171,CA-2018-145226,OFF-ST-10002352
1172,US-2015-100279,OFF-PA-10002259
1173,CA-2015-158064,OFF-BI-10002976
1174,US-2016-104430,OFF-BI-10000301
1175,CA-2016-132080,OFF-BI-10003694
1176,CA-2017-161207,OFF-SU-10000381
1177,CA-2015-120243,OFF-LA-10004425
1178,CA-2017-113621,FUR-CH-10001270
1179,CA-2017-113621,TEC-PH-10003931
1180,CA-2017-168081,TEC-AC-10003174
1181,CA-2015-128146,TEC-PH-10004539
1182,CA-2015-128146,OFF-AR-10001919
1183,CA-2018-138779,OFF-EN-10002504
1184,CA-2018-138779,TEC-PH-10003655
1185,CA-2015-127131,OFF-BI-10004656
1186,CA-2015-127131,OFF-ST-10002344
1187,CA-2015-127131,OFF-PA-10001800
1188,CA-2015-127131,OFF-ST-10000036
1189,CA-2018-117212,OFF-AP-10004532
1190,CA-2018-117212,TEC-PH-10004447
1191,CA-2018-117212,FUR-CH-10003973
1192,CA-2018-117212,OFF-PA-10001970
1193,CA-2018-117212,OFF-PA-10000682
1194,US-2016-130519,OFF-PA-10001937
1195,US-2016-130519,FUR-FU-10002268
1196,US-2016-130519,OFF-ST-10001321
1197,US-2016-130519,FUR-FU-10003394
1198,CA-2017-130946,TEC-AC-10001990
1199,CA-2017-130946,FUR-CH-10004540
1200,CA-2017-130946,OFF-BI-10004995
1201,CA-2017-114727,FUR-CH-10002335
1202,CA-2017-114727,OFF-BI-10004967
1203,CA-2017-114727,FUR-CH-10002331
1204,CA-2017-114727,OFF-ST-10002292
1205,CA-2017-114727,OFF-ST-10000689
1206,CA-2018-133235,TEC-PH-10002660
1207,CA-2017-137050,OFF-ST-10004634
1208,CA-2017-137050,OFF-BI-10002160
1209,CA-2017-137050,OFF-FA-10002988
1210,CA-2017-137050,OFF-AR-10004999
1211,CA-2017-137050,OFF-BI-10001031
1212,CA-2017-137050,FUR-BO-10004695
1213,US-2018-118087,FUR-CH-10004860
1214,US-2018-118087,OFF-BI-10002432
1215,US-2018-118087,OFF-BI-10000069
1216,US-2018-118087,OFF-AR-10003602
1217,US-2018-118087,TEC-AC-10004469
1218,US-2018-118087,FUR-FU-10001867
1219,US-2018-118087,TEC-AC-10003174
1220,US-2018-118087,TEC-PH-10002200
1221,CA-2015-110184,OFF-ST-10000107
1222,CA-2015-110184,TEC-PH-10000439
1223,CA-2017-126004,FUR-FU-10001602
1224,CA-2017-126004,TEC-AC-10001432
1225,CA-2017-126004,OFF-BI-10004656
1226,CA-2017-126004,OFF-PA-10001685
1227,CA-2017-126004,OFF-ST-10001418
1228,CA-2017-126004,OFF-ST-10000676
1229,CA-2018-100013,OFF-EN-10001219
1230,CA-2018-100013,FUR-FU-10001424
1231,CA-2018-100013,OFF-AR-10001022
1232,CA-2016-132570,OFF-AR-10000369
1233,CA-2016-132570,OFF-EN-10003055
1234,CA-2017-153682,TEC-CO-10001046
1235,CA-2017-144344,FUR-FU-10000076
1236,CA-2017-144344,OFF-BI-10003719
1237,CA-2017-144344,FUR-FU-10003268
1238,CA-2017-144344,FUR-FU-10003553
1239,CA-2015-127012,FUR-FU-10003691
1240,CA-2015-127012,OFF-AR-10003903
1241,CA-2015-127012,OFF-FA-10004854
1242,CA-2017-128727,TEC-PH-10003442
1243,US-2017-162859,OFF-BI-10004519
1244,US-2017-162859,OFF-FA-10000304
1245,CA-2018-133641,OFF-EN-10004955
1246,CA-2015-168494,FUR-TA-10004619
